assetid,anatomy_model,avg_touches
W01E115894,Aortic Valve Stenosis,7.0
W01E119667,Diabetic Nerve Problem,2.0
W01E103595,Enlarged Parathyroid Gland,1.0
W01E125931,Insulin and Glucose,1.0
W01Y100366,Non Hodgkins Lymphoma,1.0
W01E101595,Knee,1.0
W37858,Lymph Nodes around Uterus,1.0
W01E132317,Diabetic Foot Complications,1.0
W01E124249,Pelvis,1.0
W01Y105958,Tracheoesophageal Fistula,1.0
W42858,Acid Reflux,1.6666666666666667
W01E104617,Irritable Bowel Syndrome,1.0
W01Y105431,Pancreatic Bile Duct,2.0
W01E111096,Urinary Incontinence,1.0
W01E121368,Pancreatic Bile Duct,2.8333333333333335
W01E104226,Teeth,1.0
W01Y109649,Artery Blockage,1.5
W01Y103768,Migraine,1.0
W19239,Spine,1.5
W01Y100711,Heart,1.0
W01E105909,Diabetic Retinopathy,2.5
W01Y112346,Asthmatic Airways,2.0
W01E110937,Blood Clot in Vein,1.0
W10189,Adam Insulin ,1.0
W16115,Eczema,1.0
W01Y107655,Heart Failure,1.0
W01E126197,Common Cold,1.5
W01Y105538,Hypercholesterolemia,1.0
W01E101610,Asthma Inhaler,1.0
W01E130309,Diabetes Type 1 Insulin Release,2.0
W13433,Liver,1.0
W01Y112391,Pancreatic Bile Duct,1.0
W37716,Eye,1.0
W01E112090,Heart,1.0
W01E119716,Barrett's Esophagus,1.0
W01E104838,Gallbladder Anatomy,1.0
W01E100428,Back Pain,1.0
W03184,Spine,1.0
W01E115562,Prostate Anatomy Tour,1.0
W01E117165,Asthma Inhaler,1.0
W08356,Pancreatic Bile Duct,1.0
W11580,Ovarian Cancer,1.0
W01E130162,Kidney Cancer,1.0
W01E119031,Myocardial Ischemia,1.0
W01E104525,Brain,1.0
W01Y107678,Vasculature,1.0
W02240,Lung,2.0
W01Y114159,Diabetes Type 1 Glucose Absorption,1.3333333333333333
W01E108826,Adam Insulin ,1.0
W01E104616,Hypoparathyroidism,1.0
W01E112644,Sinus,1.0
W01Y100662,Diabetic Foot Complications,1.0
W01E127584,Heart,3.0
W01E125606,Gallstones,1.0
W01E112586,Diabetic Foot Complications,1.0
W36166,Neck,1.25
W01E103825,Knee,1.0
W01E115885,Anal Fissure,1.25
W01Y104245,Endometrial Cancer,1.0
W01E109128,Neck,1.0
W01E117614,Eye,1.0
W28051,Spine,1.3333333333333333
W01E130512,Acne,1.0
W04574,Diverticulitis,1.0
W01E120485,C-Section,1.0
W01Y101306,Stroke,1.1666666666666667
W13762,Endoscopy,1.0
W01E125368,Spine,4.0
W06511,Osteoarthritis,2.0
W13906,Strep Throat,3.0
W01Y113236,Esophagus,1.0
W01E110654,Dry Skin,1.0
W01Y107667,Esophagus,1.0
W01E115697,Shoulder,1.0
W10921,Neck,2.0
W28662,Prostate Anatomy Tour,2.0
W27508,Diabetic Nerve Problem,1.5714285714285714
W19617,Strep Throat,1.0
W02173,Urinary System,1.0
W20128,ABCDE Moles,1.0
W01E122492,Spine,1.0
W01Y100151,Lewy Body Dementia,1.0
W11761,Tracheoesophageal Fistula,1.0
W28332,Thyroid Cancer,3.0
W11668,Knee,1.0
W01E107346,Stomach Cross Section,2.0
W01E115693,Knee,1.0
W01E127585,Ankylosing Spondylitis,1.0
W01E103636,Hand,1.0
W01E134136,GERD,1.0
W01E108808,External Beam Radiation,2.0
W01Y101036,Diabetic Foot Complications,4.0
W01E127790,Back Pain,1.0
W01E118648,Cardiac Catheterization,1.6666666666666667
W01E128896,Diabetic Retinopathy,1.0
W02719,Elbow,1.0
W08489,Pancreas Anatomy,2.0
W46969,Back Pain,1.0
W07856,Hypoglycemia,1.0
W01E127502,Mole Mapping,1.0
W02045,Neck,1.5
W14249,Mohs Surgery,2.0
W01E124249,Lymph Nodes around Uterus,1.0
W01Y111856,Liver,1.0
W01Y106736,Asthma Inhaler,1.0
W01E100210,Diabetes Type 1 Insulin Release,1.0
W11851,Pancreas Anatomy,1.0
W11105,Diabetes Type 1 Glucose Absorption,1.0
W01E103320,Thyroid Nodules,1.8
W13191,Abdomen,1.0
W01Y109583,Spine,1.5
W01Y114432,Brain,1.6666666666666667
W01E134236,Asthma Inhaler,2.0
W01E120786,Diabetic Retinopathy,2.0
W04962,Dry Skin,1.3333333333333333
W01E105064,Eye,1.0
W15020,Esophagus,1.0
W09242,Kidney Failure,1.0
W01Y108903,Uterine Fibroids,1.0
W01Y111661,Hypoparathyroidism,1.0
W01E101200,Insulin and Glucose,1.0
W01Y101283,Varicose Veins,1.0
W01Y103650,Pancreatic Bile Duct,1.0
W01E128765,Asthma Inhaler,1.0
W01E115319,Pancreas Anatomy,1.0
W01E130633,Saccular Aneurysm,1.0
W01Y101486,Diabetic Retinopathy,1.0
W01Y102379,Heart,1.5
W01Y101588,Sinus,1.0
W01E128883,Abdomen,1.0
W01Y112055,Diverticulitis,1.0
W01Y100223,Endometriosis,1.0
W25799,ABCDE Moles,1.0
W01Y102729,Thorax,1.0
W01068,Thyroid Nodules,1.0
W01E115692,Rheumatoid Arthritis,1.0
W37681,Atrial Fibrillation,1.0
W01E107786,Arm,1.0
W01E100889,Warts on Skin,1.0
W01E133450,Spine,1.0
W01E111343,Back Pain,1.75
W01Y102983,Mohs Surgery,1.0
W13724,Colonoscopy,1.0
W01E106680,Neck,1.0
W01E102139,Prostate Anatomy Tour,1.0
W02803,Teeth,2.0
W01E104836,Insulin and Glucose,2.0
W01E119707,Psoriatic Arthritis,1.6666666666666667
W01E127265,Colonoscopy,3.0
W07652,Barrett's Esophagus,1.0
W08913,Wrist,1.0
W01E110585,Spine,1.5
W09318,Pancreatic Bile Duct,2.0
W01Y103356,Neck,1.0
W01E133764,Osteoporosis,2.0
W01Y114435,Mastectomy,1.0
W01E110366,Thorax,1.0
W01Y113236,HIV/AIDS,1.0
W01Y103393,Brain,1.3333333333333333
W01E102122,Foot,6.0
W01E133270,Adam Insulin ,1.4
W28770,Liver Cancer,1.0
W02228,Diabetic Foot Complications,1.0
W01E133208,Ear,1.0
W08972,Urinary Tract Infection,1.0
W01E130871,Hiatal Hernia,2.0
W01E111614,Endoscopy,1.0
W24946,Hypoglycemia,1.0
W28924,Osteoporosis,1.0
W01E119811,Oral Cancer,1.0
W24527,Hypoparathyroidism,1.0
W06747,Hypoparathyroidism,1.0
W39733,Psoriatic Arthritis,1.0
W15179,ADHD,1.5
W01E108879,Melanoma,1.0
W38303,Colonoscopy,1.0
W05346,Heart,1.0
W35379,Neck,1.0
W01E118923,Pancreas Anatomy,1.0
W01E130289,Knee,1.0
W01E106865,Pertussis,1.0
W19817,Hand,2.0
W01E133993,Strep Throat,1.0
W01E128882,Pancreas Anatomy,3.0
W27348,Hypoglycemia,1.0
W36622,Pancreatic Bile Duct,1.0
W01E119716,Reproductive,1.0
W01Y103607,Non-Small Cell Lung Cancer,1.0
W01Y103995,Lung,2.0
W01E102362,Heart,1.3333333333333333
W01E119171,Breast Cancer,1.0
W01E104280,Crohn's Disease,1.0
W01E110059,Diabetic Foot Complications,1.0
W31824,Diabetic Nerve Problem,1.0
W46926,Insulin and Glucose,1.0
W09113,Heart,1.2
W01Y105988,ABCDE Moles,1.0
W26231,Pancreatic Bile Duct,1.0
W01Y112519,Pelvis,1.5
W46995,Neck,1.0
W01Y102622,Adam Insulin ,1.0
W04103,Diverticulitis,1.0
W01E116561,Gallstone Pancreatitis,1.0
W01Y100802,Diabetic Retinopathy,1.0
W01E113980,Colonoscopy,1.0
W01Y101988,Hypoparathyroidism,1.0
W01Y104284,Sinusitis,1.0
W01E111019,Diabetic Retinopathy,1.5
W25197,Insulin and Glucose,1.0
W01E116596,Neck,1.0
W03997,Knee,1.0
W43148,Artery Blockage,1.3333333333333333
W01E130162,Heart,1.0
W14228,Ear,1.0
W01Y103634,Gallstone Pancreatitis,3.0
W01E130192,Eye,1.0
W01Y111662,Pancreatic Cancer,3.0
W01E115674,Endoscopy,1.0
W07574,Diabetic Foot Complications,1.0
W01Y113084,Diabetic Foot Complications,1.0
W01E108402,Thorax,1.0
W01E125610,Prostate Anatomy Tour,2.0
W01E121868,Foot,4.0
W16075,Gout,2.0
W16008,Inguinal Hernia: Indirect,1.0
W01E132408,Pelvis,2.3333333333333335
W28815,Asthma Inhaler,1.0
W15800,Multiple Sclerosis,1.0
W01E107448,Gallbladder Anatomy,1.0
W01E105770,Heart,3.0
W35685,Endometriosis,1.0
W13724,Pancreatic Bile Duct,1.0
W01E124509,Colon Polyps,1.0
W01Y104776,Parkinsons Disease,1.0
W01E120359,Stomach,3.0
W01E105228,Carpal Tunnel Syndrome,1.0
W42790,Skin,1.0
W01E106198,Diverticulitis,2.0
W01E119397,Stomach,2.0
W01E105638,Head,1.0
W02672,Spine,1.0
W01E128765,Stomach,1.0
W01Y112079,Pancreatic Bile Duct,2.0
W01Y100419,Pancreatic Bile Duct,2.0
W11045,Urinary System,2.0
W01Y102338,Coronary Artery Disease,2.0
W01E121804,Spine,1.5
W01E125607,Stye,1.0
W43235,Deep Vein Thrombosis,1.0
W01E132638,Bladder,1.0
W01E109206,Colon Polyps,1.0
W02803,Lung,1.0
W01E119709,Ear,1.0
W43387,Asthma Inhaler,1.0
W01Y102008,Lymphatic System,1.0
W01E114349,Dry Macular Degeneration,1.0
W01Y113812,Crohn's Disease,1.0
W01Y101610,Teeth,1.0
W01Y103996,Diabetic Foot Complications,1.1666666666666667
W13956,Pancreas Anatomy,3.0
W01842,Endometriosis,2.0
W01E104561,Sinus,1.0
W01Y104696,Atrial Fibrillation with Conduction System,2.5
W14029,Pelvis,1.0
W10895,Colonoscopy,1.0
W01Y108369,Gallstone Pancreatitis,2.0
W01E119806,Diabetic Foot Complications,1.0
W10216,Endoscopy,1.0
W14321,Abdomen,1.0
W01E134251,Bronchitis,1.0
W01Y100419,Mitral Valve Regurgitation,1.0
W01E127693,Breast,1.0
W39533,Esophagus,1.5
W01E120156,Diabetic Foot Complications,1.0
W01E100959,Eye,1.0
W01E120485,Lupus,1.0
W01E108068,Peptic Ulcer Disease,1.0
W01857,Shoulder,2.0
W01E110002,Kidney,1.0
W08281,Shoulder,2.0
W10871,Gallstone Pancreatitis,2.0
W24005,Skin,1.0
W36268,Pelvis,1.0
W01E129871,Mohs Surgery,1.0
W01E112645,Heart,2.0
W09213,ABCDE Moles,1.0
W08884,Vasculature,1.5
W05876,Osteoporosis,1.5
W01E107212,Diabetic Retinopathy,1.0
W01E117335,Diabetic Foot Complications,1.0
W01Y103302,Hiatal Hernia,1.0
W15583,Neck,1.5
W01Y100135,Spine,1.0
W43148,Fusiform Aneurysm,2.0
W01E119716,Diabetic Nerve Problem,1.0
W01E101288,Adam Insulin ,1.0
W01Y101306,Stomach,1.0
W01Y103374,Mastectomy,1.0
W01Y111193,Gastric Outlet Obstruction,1.0
W01E106116,Dry Eye,1.5
W27696,Diabetic Retinopathy,1.0
W01E119076,Gastric Outlet Obstruction,1.0
W01E103948,Osteoporosis,1.0
W14249,Atrial Fibrillation,1.0
W01E124484,Prostate Cancer,1.0
W01E110469,Breast,1.0
W01Y103398,Vaginal Birth,1.0
W04525,Thorax,2.0
W01E116369,IUD Placement,1.3333333333333333
W27033,Heart,1.0
W01E119196,Gallstone Pancreatitis,1.0
W01E105115,Psoriatic Arthritis,1.0
W08126,Sebaceous Cyst,1.0
W01E110066,Heart,1.3333333333333333
W01Y106261,Torn Rotator Cuff,1.0
W01E117002,Uterus,1.0
W01E113235,Lung,1.0
W01E116572,Barrett's Esophagus,1.0
W01E125999,Stomach,4.5
W01Y103990,Esophagus,1.0
W04028,Low Testosterone,1.0
W01Y102622,Endoscopy,2.0
W01E132610,Spine,4.0
W01E128717,Pancreas Anatomy,1.0
W01E120372,Liver Cancer,1.0
W01E106042,Kidney,3.0
W01E124619,Scoliosis,1.0
W01Y109279,Hand,1.0
W13978,Adam Insulin ,1.0
W25970,Abdomen,2.5
W01Y111492,Diabetic Retinopathy,1.0
W01E105761,Breast,2.0
W01E116572,BPH,1.0
W25417,Liver,2.0
W01E111356,Head,2.0
W01E123512,Myocardial Infarction,1.0
W01E128999,Urinary Tract Infection,2.0
W37468,Stomach Cancer,1.0
W01857,Hypoglycemia,2.0
W01262,Shoulder,5.0
W01Y104994,Thyroid Nodules,1.0
W01E107846,Gallbladder Anatomy,1.0
W01E108457,Pharyngitis,1.0
W11952,Ulcerative Colitis,1.0
W01Y104810,HIV Life Cycle,2.0
W11692,Crohn's Disease,1.0
W01E101687,PCOS,1.0
W36346,Heart,1.0
W03950,Osteoporosis,1.0
W01Y101515,Scoliosis,2.0
W34514,ADHD,1.0
W01E128994,Diabetic Foot Complications,1.0
W01E128410,Diabetic Nerve Problem,1.6
W01E114580,Artery Blockage,1.125
W01E117592,Neck,1.0
W24077,Sinus,1.0
W01E134179,Spine,1.3333333333333333
W01Y103365,Enlarged Parathyroid Gland,1.0
W01E121229,High Blood Pressure,2.0
W01E128047,PCOS,2.0
W01E129774,Ankylosing Spondylitis,1.0
W01E103144,Cardiac Catheterization,1.5
W01E106455,Oral Herpes,1.0
W01E111704,Strep Throat,1.0
W01E126927,Heart,1.0
W13870,Diabetic Nerve Problem,1.0
W01E116618,Kidney,1.0
W01Y103393,Heart,1.1428571428571428
W01E134131,Stomach,1.0
W43673,Rheumatoid Arthritis,1.0
W01E119668,Neck,2.3333333333333335
W01E119391,Mole Mapping,1.0
W01Y103365,Stroke,1.0
W26601,Shoulder,1.0
W01E102347,C-Section,1.0
W07448,Cardiac Catheterization,1.0
W10244,Heart,1.3333333333333333
W01Y111584,Prostate Cancer,1.0
W38915,Thorax,1.0
W01E103520,Diabetic Foot Complications,1.0
W01E122225,Pancreatic Bile Duct,1.0
W01E118355,Colon Cancer,1.0
W01E128029,Diabetic Foot Complications,1.0
W01E108104,Heart,1.6
W01E108579,Gallstone Pancreatitis,1.0
W01E112081,Teeth,1.0
W01Y114435,Endometriosis,1.0
W01E131889,Diverticulosis,1.2857142857142858
W01E122019,Foot,1.0
W31189,Ear,1.0
W03783,Diabetic Nerve Problem,1.0
W10724,Hypoglycemia,1.0
W01E102466,Abdomen,1.1666666666666667
W01E126002,Stomach,16.0625
W01E123599,Heart,2.0
W00973,Scoliosis,1.0
W14238,Heart,15.0
W01E103850,Lymph Node Cross Section,1.0
W01E104838,Prostate Cancer,1.0
W01E108403,Low Testosterone,1.0
W01E103377,Colon,1.0
W13403,Mohs Surgery,1.0
W01Y107656,GERD,1.0
W01E107378,Carpal Tunnel Syndrome,2.0
W00780,Brain,2.0
W01E100897,Pancreatic Bile Duct,1.0
W03905,Coronary Artery Disease,1.0
W20274,Neck,1.0
W01E107486,Atherosclerosis,1.0
W08070,Diabetic Foot Complications,1.0
W01E106813,Diabetic Foot Complications,1.5
W01E126217,Diabetic Nerve Problem,1.3333333333333333
W07075,Gallstone Pancreatitis,1.0
W01E100188,Ulcerative Colitis,1.6
W46506,Low Testosterone,1.0
W01E124700,Liver Cancer,1.0
W01E122123,Gastric Outlet Obstruction,1.5
W01E122703,Basal Cell Carcinoma (Gross),1.0
W31137,Large Intestine Cross Section,2.0
W01E101895,Kidney Stones,1.0
W25871,Pancreatic Bile Duct,2.0
W34235,Endoscopy,1.0
W01374,Endoscopy,1.0
W01Y111660,Diabetic Foot Complications,1.5
W01E106322,Shingles,4.0
W01E118914,Ankylosing Spondylitis,1.5
W39533,Shoulder,1.0
W01Y104642,Wagner Classification,1.0
W01E120414,COPD,3.0
W01E111809,Brain,1.0
W01Y111775,Brain,1.8823529411764706
W01E112183,Pancreas Anatomy,1.0
W01E116540,Mammography,1.25
W03944,ABCDE Moles,1.0
W27540,Scoliosis,1.0
W15909,Abdomen,1.0
W09834,Adam Insulin ,1.0
W20150,Psoriatic Arthritis,1.0
W15525,Astigmatism,1.0
W01Y101684,Wagner Classification,1.0
W01Y111776,Pancreatic Bile Duct,3.0
W01Y112049,Diverticulitis,1.0
W01E126996,Leg,1.0
W01Y104887,Heart,1.0
W01E100402,Gallbladder Anatomy,1.0
W01Y111663,Teeth,1.0
W01Y112294,Wrist,1.0
W01E105324,Shoulder,2.2
W01E132621,GERD,1.0
W20159,Large Intestine Cross Section,1.0
W00973,Carpal Tunnel Syndrome,1.0
W08281,Diabetic Foot Complications,1.0
W12097,Smokers Lung,1.0
W01Y111661,C-Section,1.0
W09318,Stomach Cancer,1.0
W09318,Barrett's Esophagus,8.0
W01E100236,Aortic Valve Stenosis,1.0
W01E134194,Heart,2.0
W01Y100278,Hyperparathyroidism,1.0
W36790,Comminuted Fracture,3.0
W01E111772,Adam Insulin ,1.0
W01E121740,Blood Clot in Vein,1.0
W01E118921,Pelvis,2.0
W01E131153,Esophagus,2.0
W01E134195,Head,2.0
W01Y114432,Eye,2.5
W01E134687,Wrist,2.5
W01E128039,Barrett's Esophagus,1.0
W04684,Osteoporosis,2.0
W43587,Esophagus,3.5
W01E120191,Diabetic Retinopathy,1.0
W01Y106260,Shoulder,2.2
W01Y104000,Esophagus,1.5
W01E133149,Lung,1.6666666666666667
W01E116569,Ear,2.0
W01E122352,Teeth,1.0
W01E111346,Acne,1.5
W13262,Wagner Classification,1.0
W01Y106405,Torn Rotator Cuff,2.0
W01E102663,Irritable Bowel Syndrome,1.0
W08271,Vasculature,1.0
W01Y101096,Alzheimer's Disease,1.0
W01Y112519,Heart,1.3333333333333333
W24196,Spine,1.0
W01E115416,Back Pain,2.0
W01Y102061,Diabetic Retinopathy,1.5
W04480,Thyroid Nodules,1.5
W06293,Diabetic Nerve Problem,2.0
W01E104658,Ventral Hernia,2.0
W01E115416,Uterus,2.0
W10197,Mohs Surgery,1.5
W36236,Pancreas Anatomy,1.0
W01E128896,Large Intestine Cross Section,2.0
W10244,Coronary Artery Disease,1.0
W01E100188,Diverticulitis,1.3333333333333333
W01Y108903,Back Pain,1.0
W25294,Insulin and Glucose,3.0
W01E115889,Asthmatic Airways,1.75
W01Y101515,Thorax,2.0
W01E116119,Menopause,1.0
W14086,Hiatal Hernia,1.0
W01E115415,Epilepsy,1.0
W01E130434,Asthmatic Airway,1.0
W01E104229,Basal Cell Carcinoma (Gross),1.0
W42875,Large Intestine Cross Section,2.0
W01Y113589,Gallbladder Anatomy,1.0
W35599,Insulin and Glucose,1.0
W01E123264,Endometriosis,1.0
W01E125666,Spine,1.4
W15896,Pancreas Anatomy,1.5
W26062,Gallstones,1.0
W01E104209,Dry Eye,1.0
W01E125931,Warts on Skin,1.0
W01Y104810,Neck,1.0
W01E123919,Hypercholesterolemia,1.0
W01E125931,Kyphosis,1.0
W01Y111766,Wagner Classification,1.3333333333333333
W38911,Shoulder,1.0
W01E129596,Neck,1.6
W03783,Pancreatic Bile Duct,1.0
W01E130071,Knee,1.0
W05574,Barrett's Esophagus,1.0
W15154,Heart,2.0
W01E110089,Pancreatic Bile Duct,1.0
W01Y100740,Bladder,1.0
W01E106980,Diabetes Type 1 Glucose Absorption,1.5
W37918,Pancreas Anatomy,1.0
W01E110101,Shingles,1.0
W01E132509,Arm,1.5
W01E127969,Stomach,1.0
W10964,Gallstone Pancreatitis,1.0
W01E134194,Lymph Nodes around Uterus,1.0
W01Y111850,Abdomen,4.333333333333333
DW03756,Lung,1.0
W35439,Gallstone Pancreatitis,1.0
W01Y113225,Artery Blockage,1.2
W01E100968,Peptic Ulcer Disease,1.0
W01E128491,Insulin and Glucose,1.0
W01E107216,Cardiac Catheterization,1.0
W19663,Head,1.2
W01Y113013,Umbilical Ventral Hernia,1.0
W01E119546,Acute Bronchitis,1.0
W01E126243,Foot,1.0
W01E104654,Lung,1.5
W01Y103989,Insulin and Glucose,1.0
W01E119982,Testicular Cancer,1.0
W01Y103585,Mammography,1.0
W15763,Pancreatic Bile Duct,2.0
W01E125199,Diabetic Foot Complications,1.0
W01E133972,Abdomen,2.0
W01E131716,Stinging Insect Allergy,1.0
W01E116940,Heart,2.0
W16115,Head,1.0
W01Y100515,Testicular Cancer,2.0
W01E123820,Shoulder,2.0
W43378,Liver,2.0
W01E128796,Diabetic Retinopathy,1.6666666666666667
W01Y100769,Liver,1.0
W01E122131,Neck,1.0
W02240,Foot,3.0
W01E107411,Diabetic Nerve Problem,2.0
W01Y100807,Advanced Atherosclerosis,1.0
W01E107506,Atherosclerosis,1.0
W43140,Liver Cirrhosis,1.0
W01E114319,Strep Throat,1.0
W01E116490,Large Intestine Cross Section,1.5
W19957,Skin,2.6666666666666665
W01E132783,Liver,1.3333333333333333
W01Y103393,Eye,2.0
W01Y106066,C-Section,1.0
W01E130958,Spine,1.0
W01E107352,Sinus,1.0
W01E128881,Liver,1.0
W25845,Neck,2.5
W01E120355,Uterus,1.0
W01Y112745,Liver Cancer,1.0
W01Y110825,Hypoparathyroidism,1.0
W01E100960,Hypoglycemia,1.0
W01Y100499,Back Pain,1.0
W01E128742,HPV,2.0
W01Y109147,Hepatitis,1.0
W01E100969,Liver Cirrhosis,1.0
W01E125250,Head,1.0
W01Y113236,Liver,1.0
W01E106959,Deep Vein Thrombosis,1.0
W01E124888,Diabetic Foot Complications,1.4285714285714286
W11434,Low Testosterone,1.0
W01E112727,Gallstones,1.0
W01E123441,Pancreatic Bile Duct,1.0
W03783,Kidney Stones,1.0
W01E120410,Pancreas Anatomy,2.0
W01E116569,Diabetic Nerve Problem,1.0
W01E104654,Lyme Disease,1.0
W01Y100285,Diabetes Type 2 Glucose Transport,1.0
W05027,Pancreas Anatomy,1.0
W01E116818,Enlarged Parathyroid Gland,1.0
W42991,Hand,1.0
W01E131439,Foot,1.0
W01E103636,Comminuted Fracture,1.0
W05387,Foot,1.0
W01Y100669,Thyroid Nodules,1.0
W35389,Mole Mapping,1.0
W01Y102647,Thorax,1.0
W01E101159,Ear,1.0
W27481,Diabetic Nerve Problem,1.0
W01E126219,Liver,1.0
W01E125612,Asthma Inhaler,1.0
W01Y103452,Lyme Disease,1.0
W01Y100662,Knee,1.0
W01E122191,Strep Throat,1.0
W01E104553,Hand,1.0
W01E103585,Pelvis,1.0
W01E127856,Esophagus,1.0
W01E106415,Pancreatic Bile Duct,1.0
W01Y101011,Endometrial Cancer,1.0
W03719,Teeth,6.0
W01Y106066,Osteoporosis,1.5
W01E114396,Cataract,1.0
W01Y113814,Teeth,3.0
W01E123863,Heart,1.5
W01E128236,Head,1.5
W01E106415,Vasculature,1.0
W42795,Pancreatic Bile Duct,1.0
W01E126745,Kyphosis,1.0
W01E102364,Hiatal Hernia,1.0
W27836,Shoulder,1.3333333333333333
W01Y106066,Warts on Skin,1.0
W01E124553,Psoriatic Arthritis,5.0
W01E113841,Adam Insulin ,1.0
W01E113841,Neck,2.0
W01E124553,Diabetes Type 2 Glucose Transport,1.0
W01E123182,Diabetes Type 1 Glucose Absorption,1.0
W08074,Heart,1.75
W01Y100499,Diabetic Nerve Problem,1.0
W01E105909,Bladder,1.0
W01E118661,Artery Blockage,1.0
W01E105186,Colonoscopy,2.0
W11761,Diabetic Retinopathy,1.0
W01Y101441,Liver Cirrhosis,1.0
W38550,Thorax,1.0
W19218,Pelvis,2.25
W35155,Back Pain,1.0
W01Y101515,Ventricular Fibrillation with Conduction System,2.0
W01Y104245,Varicose Veins,1.0
W20121,Urinary System,2.0
W01Y104103,Gout,1.0
W32000,Shoulder,1.0
W13724,Coronary Artery Disease,1.0
W01E112653,Aortic Valve Stenosis,1.0
W01E104533,Gallstone Pancreatitis,1.0
W01Y111655,Teeth,3.0
W46791,Aortic Dissection,1.0
W01Y113569,Back Pain,5.0
W04004,Leg,1.0
W01E105186,Diabetic Nerve Problem,1.0
W01E104666,Vasculature,1.0
W39969,Vasculature,1.0
W01Y110411,Cataract,1.0
W01E108835,Thorax,1.0
W01E125607,Cervix Anatomy,2.5
W10513,Inguinal Hernia: Indirect,1.0
W01Y104103,Lung,1.0
W37681,Stroke,1.0
W37607,Torn Rotator Cuff,1.0
W01Y100551,Osteoarthritis,1.0
W08884,Thorax,2.5
W01Y113589,Esophagus,1.5
W01E110654,Knee,2.0
W04480,Abdomen,1.75
W01E127856,Gallbladder Anatomy,1.0
W01Y104821,Cardiac Catheterization,1.0
W27504,Sinus,1.0
W26864,Abdomen,1.0
W01E115419,Hiatal Hernia,1.0
W19304,Atherosclerosis,2.5
W01E133450,Hand,1.0
W01E117260,MRSA,2.0
W01E106980,Low Testosterone,1.0
W01E132505,Systems,1.0
W01E129133,Thyroid Nodules,4.0
W01Y106066,Lupus,1.0
W14477,Spine,1.5
W01E126736,Spine,1.6666666666666667
W01E112288,Leg,2.5
W01E120485,Warts on Skin,2.0
W01E107486,Outer Ear Infection,2.0
W01E103942,Pancreas Anatomy,2.0
W01E118286,Head,1.0
W01E119721,Pancreas Anatomy,1.5
W07461,Skin,1.0
W01Y108855,Osteoarthritis,1.0
W01E110414,Scoliosis,1.0
W01Y111984,Varicose Veins,1.0
W11964,Heart,1.0
W01Y109583,Hand,1.0
W01Y107344,Diverticulitis,1.0
W01E118399,Liver Cirrhosis,1.0
W01E112519,Arm,1.0
W01E127694,Thyroid Nodules,3.0
W26022,Knee,1.0
W48921,Hypoparathyroidism,1.0
W01Y106116,Lupus,1.0
W01E129459,Diabetic Retinopathy,1.5
W01E120149,Basal Cell Carcinoma,1.0
W09389,Barrett's Esophagus,2.0
W01Y105626,Back Pain,1.0
W01659,Ankylosing Spondylitis,3.0
W01E110059,Prostate Cancer,1.0
W01E128043,Mammography,1.0
W01E103355,Foot,1.0
W01E110089,Thorax,2.0
W01E100333,Head,1.0
W01E110183,Thyroid Nodules,1.0
W01E106716,Pancreatic Bile Duct,2.0
W01E132597,Gout,1.0
W01E115449,Blood Clot in Vein,1.0
W01Y104821,Menopause,1.0
W01E111711,Artery Blockage,1.0
W08065,Ear,3.0
W13923,Low Testosterone,1.0
W01E123851,Parkinsons Disease,1.0
W01E115319,Heart,1.0
W01Y102318,Thyroid Cancer,1.0
W01E115089,Acne,1.0
W01E130950,Comminuted Fracture,1.0
W01Y101298,Rheumatoid Arthritis,1.0
W01E121150,Breast Cancer,1.0
W09515,ALS,1.0
W01Y102133,Abdomen,1.0
W26463,Shingles,1.0
W13923,Diabetic Foot Complications,1.0
W01Y105020,Mohs Surgery,1.0
W01Y100989,Psoriatic Arthritis,1.0
W01E121341,Stomach Cross Section,1.0
W39696,Stomach,1.0
W01E104553,Foot,1.0
W01E108579,Back Pain,1.0
W01Y101621,Vaginal Birth,1.0
W01E128765,Hand,1.0
W01Y104638,Wagner Classification,1.0
W20078,Dry Skin,1.0
W10854,Colon Polyps,1.3333333333333333
W07389,Inguinal Hernia: Indirect,3.0
W01E125458,Hyperparathyroidism,1.0
W01E111015,Comminuted Fracture,1.0
W01E124888,Wrist,2.0
W01Y111660,Thyroid Nodules,2.0
W01E103159,Spine,1.0
W31186,Arm,3.5
W01E119320,Epilepsy,1.0
W01Y104504,Diabetic Nerve Problem,1.0
W01E128047,Diabetic Retinopathy,1.0
W01E107487,Thorax,2.5
W01Y108144,Gastric Outlet Obstruction,1.0
W26048,Osteoporosis,1.0
W09440,Insulin and Glucose,1.0
W01E104226,Mohs Surgery,1.0
W26252,Colonoscopy,1.75
W01E105694,Heart,2.0
W08458,Thorax,2.0
W35599,C-Section,1.0
W01E106329,Mohs Surgery,1.5
W01Y105544,Basal Cell Carcinoma (Gross),1.0
W01Y104103,Stomach,1.0
W01E119713,MRSA,1.0
W01E115403,Rheumatoid Arthritis,1.0
W01E107728,Raynaud's Disease,1.0
W01Y111771,Osteoporosis,2.0
W01Y100145,Ringworm: Tinea Pedis,1.0
W01E110512,Diabetic Foot Complications,1.75
W02182,Arm,1.5
W35815,Shoulder,1.0
W01E119076,Neck,2.0
W01E120551,Rheumatoid Arthritis,1.0
W37461,Brain,1.0
W01E118325,Gallbladder Anatomy,1.0
W49019,Thorax,1.0
